ticker,sector,is_it,year,earn_date,entry_date,surprise_pct,v0_return_pct,v0_exit_reason,v0_holding_days,v0_return_dollar,D5K3_return_pct,D5K3_exit_reason,D5K3_holding_days,D5K3_return_dollar,D5K3_triggered,D5K4_return_pct,D5K4_exit_reason,D5K4_holding_days,D5K4_return_dollar,D5K4_triggered,D5K5_return_pct,D5K5_exit_reason,D5K5_holding_days,D5K5_return_dollar,D5K5_triggered,D7K3_return_pct,D7K3_exit_reason,D7K3_holding_days,D7K3_return_dollar,D7K3_triggered,D7K4_return_pct,D7K4_exit_reason,D7K4_holding_days,D7K4_return_dollar,D7K4_triggered,D7K5_return_pct,D7K5_exit_reason,D7K5_holding_days,D7K5_return_dollar,D7K5_triggered,D10K3_return_pct,D10K3_exit_reason,D10K3_holding_days,D10K3_return_dollar,D10K3_triggered,D10K4_return_pct,D10K4_exit_reason,D10K4_holding_days,D10K4_return_dollar,D10K4_triggered,D10K5_return_pct,D10K5_exit_reason,D10K5_holding_days,D10K5_return_dollar,D10K5_triggered
DELL,Information Technology,True,2026,2026-05-28,2026-06-01,63.99,-10.412,hard_stop,8,-1145.3,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False,-10.412,hard_stop,8,-1145.3,False
EME,Industrials,False,2026,2026-04-29,2026-05-01,17.1,-8.121,hard_stop,28,-893.3,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False,-8.121,hard_stop,28,-893.3,False
FDX,Industrials,False,2026,2026-03-19,2026-03-23,25.52,2.018,trail_stop,42,222.01,-5.762,chronic_exit,4,-633.78,True,-5.762,chronic_exit,4,-633.78,True,-5.762,chronic_exit,4,-633.78,True,-2.416,chronic_exit,8,-265.81,True,-2.416,chronic_exit,8,-265.81,True,-2.416,chronic_exit,8,-265.81,True,-1.688,chronic_exit,14,-185.65,True,-1.688,chronic_exit,14,-185.65,True,-1.688,chronic_exit,14,-185.65,True
BEN,Financials,False,2026,2026-01-30,2026-02-03,23.96,-12.223,hard_stop,37,-1344.54,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False,-12.223,hard_stop,37,-1344.54,False
GEV,Industrials,False,2026,2026-04-22,2026-04-24,771.56,-8.433,hard_stop,5,-927.64,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False,-8.433,hard_stop,5,-927.64,False
GNRC,Industrials,False,2026,2026-04-29,2026-05-01,25.68,-8.042,hard_stop,40,-884.59,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False,-8.042,hard_stop,40,-884.59,False
HAL,Energy,False,2026,2026-01-21,2026-01-23,26.32,-1.483,time,42,-163.13,-3.858,chronic_exit,6,-424.42,True,-3.858,chronic_exit,6,-424.42,True,-3.858,chronic_exit,6,-424.42,True,-5.471,chronic_exit,10,-601.78,True,-5.471,chronic_exit,10,-601.78,True,-5.471,chronic_exit,10,-601.78,True,-2.563,chronic_exit,13,-281.89,True,-2.563,chronic_exit,13,-281.89,True,-2.563,chronic_exit,13,-281.89,True
HAS,Consumer Discretionary,False,2026,2026-02-10,2026-02-12,59.28,-9.314,hard_stop,21,-1024.53,-3.96,chronic_exit,7,-435.64,True,-3.96,chronic_exit,7,-435.64,True,-3.96,chronic_exit,7,-435.64,True,-6.556,chronic_exit,11,-721.19,True,-6.556,chronic_exit,11,-721.19,True,-6.556,chronic_exit,11,-721.19,True,-4.569,chronic_exit,14,-502.58,True,-4.569,chronic_exit,14,-502.58,True,-4.569,chronic_exit,14,-502.58,True
HSY,Consumer Staples,False,2026,2026-02-05,2026-02-09,21.77,-8.708,hard_stop,38,-957.83,-4.135,chronic_exit,4,-454.82,True,-4.135,chronic_exit,4,-454.82,True,-4.135,chronic_exit,4,-454.82,True,-3.739,chronic_exit,9,-411.33,True,-3.739,chronic_exit,9,-411.33,True,-3.739,chronic_exit,9,-411.33,True,-1.992,chronic_exit,14,-219.14,True,-1.992,chronic_exit,14,-219.14,True,-1.992,chronic_exit,14,-219.14,True
HPE,Information Technology,True,2026,2026-06-01,2026-06-03,195.76,-9.192,hard_stop,2,-1011.07,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False,-9.192,hard_stop,2,-1011.07,False
IRM,Real Estate,False,2026,2026-04-30,2026-05-04,15.76,0.255,time,42,28.05,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False,0.255,time,42,28.05,False
LITE,Information Technology,True,2026,2026-02-03,2026-02-05,18.56,42.795,trail_stop,26,4707.46,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False,42.795,trail_stop,26,4707.46,False
PFE,Health Care,False,2026,2026-02-03,2026-02-05,16.18,2.429,time,42,267.19,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False,2.429,time,42,267.19,False
PNW,Utilities,False,2026,2026-02-25,2026-02-27,162.15,3.964,time,42,436.07,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False,3.964,time,42,436.07,False
PNC,Financials,False,2026,2026-01-16,2026-01-21,15.36,-3.706,time,42,-407.63,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False,-3.706,time,42,-407.63,False
PWR,Industrials,False,2026,2026-04-30,2026-05-04,44.56,-8.287,hard_stop,28,-911.58,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False,-8.287,hard_stop,28,-911.58,False
ROK,Industrials,False,2026,2026-02-05,2026-02-09,16.83,-9.806,hard_stop,25,-1078.61,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False,-9.806,hard_stop,25,-1078.61,False
SNDK,Information Technology,True,2026,2026-01-29,2026-02-02,74.97,2.851,trail_stop,2,313.61,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False,2.851,trail_stop,2,313.61,False
STX,Information Technology,True,2026,2026-04-28,2026-04-30,16.76,12.05,trail_stop,18,1325.45,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False,12.05,trail_stop,18,1325.45,False
TPR,Consumer Discretionary,False,2026,2026-02-05,2026-02-09,20.72,-4.411,time,42,-485.25,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False,-4.411,time,42,-485.25,False
TGT,Consumer Staples,False,2026,2026-05-20,2026-05-22,17.31,4.965,trail_stop,39,546.13,-3.381,chronic_exit,11,-371.87,True,-2.11,chronic_exit,12,-232.1,True,-2.855,chronic_exit,13,-314.06,True,-3.381,chronic_exit,11,-371.87,True,-2.11,chronic_exit,12,-232.1,True,-2.855,chronic_exit,13,-314.06,True,-3.859,chronic_exit,14,-424.5,True,-3.859,chronic_exit,14,-424.5,True,-3.859,chronic_exit,14,-424.5,True
TER,Information Technology,True,2026,2026-02-02,2026-02-04,30.11,8.183,trail_stop,27,900.1,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False,8.183,trail_stop,27,900.1,False
TXN,Information Technology,True,2026,2026-04-22,2026-04-24,24.41,4.922,trail_stop,38,541.44,-2.345,chronic_exit,6,-257.97,True,-2.345,chronic_exit,6,-257.97,True,-2.345,chronic_exit,6,-257.97,True,-2.411,chronic_exit,10,-265.23,True,-2.411,chronic_exit,10,-265.23,True,-2.411,chronic_exit,10,-265.23,True,4.922,trail_stop,38,541.44,False,4.922,trail_stop,38,541.44,False,4.922,trail_stop,38,541.44,False
VRT,Industrials,False,2026,2026-04-22,2026-04-24,15.67,5.717,trail_stop,24,628.92,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False,5.717,trail_stop,24,628.92,False
